,date,away_team,away_team_id,away_points,home_team,home_team_id,home_points,regular_season,season
298,2015-12-06 15:30:00,Phoenix Suns,12,93,Memphis Grizzlies,16,95,1,0
299,2015-12-06 18:00:00,Golden State Warriors,15,114,Brooklyn Nets,5,98,1,0
300,2015-12-06 18:00:00,Los Angeles Lakers,21,91,Detroit Pistons,13,111,1,0
301,2015-12-06 18:00:00,Dallas Mavericks,8,116,Washington Wizards,28,104,1,0
302,2015-12-06 19:00:00,Sacramento Kings,20,95,Oklahoma City Thunder,18,98,1,0
303,2015-12-07 19:00:00,Detroit Pistons,13,84,Charlotte Hornets,2,104,1,0
304,2015-12-07 19:00:00,San Antonio Spurs,9,119,Philadelphia 76ers,7,68,1,0
305,2015-12-07 19:30:00,Dallas Mavericks,8,104,New York Knicks,24,97,1,0
306,2015-12-07 19:30:00,Los Angeles Lakers,21,93,Toronto Raptors,0,102,1,0
307,2015-12-07 19:30:00,Washington Wizards,28,114,Miami Heat,6,103,1,0
308,2015-12-07 20:00:00,Phoenix Suns,12,103,Chicago Bulls,25,101,1,0
309,2015-12-07 20:00:00,Portland Trail Blazers,11,88,Milwaukee Bucks,22,90,1,0
310,2015-12-07 20:00:00,Los Angeles Clippers,1,110,Minnesota Timberwolves,27,106,1,0
311,2015-12-07 20:00:00,Boston Celtics,29,111,New Orleans Pelicans,17,93,1,0
312,2015-12-08 19:00:00,Portland Trail Blazers,11,100,Cleveland Cavaliers,26,105,1,0
313,2015-12-08 19:00:00,Golden State Warriors,15,131,Indiana Pacers,3,123,1,0
314,2015-12-08 19:30:00,Houston Rockets,14,105,Brooklyn Nets,5,110,1,0
315,2015-12-08 20:00:00,Oklahoma City Thunder,18,125,Memphis Grizzlies,16,88,1,0
316,2015-12-08 21:00:00,Orlando Magic,4,85,Denver Nuggets,19,74,1,0
317,2015-12-08 22:00:00,Utah Jazz,10,106,Sacramento Kings,20,114,1,0
318,2015-12-09 19:00:00,Chicago Bulls,25,100,Boston Celtics,29,105,1,0
319,2015-12-09 19:00:00,Miami Heat,6,81,Charlotte Hornets,2,99,1,0
320,2015-12-09 19:00:00,Houston Rockets,14,109,Washington Wizards,28,103,1,0
321,2015-12-09 19:30:00,Memphis Grizzlies,16,93,Detroit Pistons,13,92,1,0
322,2015-12-09 19:30:00,San Antonio Spurs,9,94,Toronto Raptors,0,97,1,0
323,2015-12-09 20:00:00,Los Angeles Clippers,1,109,Milwaukee Bucks,22,95,1,0
324,2015-12-09 20:00:00,Los Angeles Lakers,21,122,Minnesota Timberwolves,27,123,1,0
325,2015-12-09 21:00:00,New York Knicks,24,85,Utah Jazz,10,106,1,0
326,2015-12-09 21:00:00,Orlando Magic,4,104,Phoenix Suns,12,107,1,0
327,2015-12-09 21:30:00,Atlanta Hawks,23,98,Dallas Mavericks,8,95,1,0
328,2015-12-10 19:30:00,Philadelphia 76ers,7,91,Brooklyn Nets,5,100,1,0
329,2015-12-10 20:00:00,Los Angeles Clippers,1,80,Chicago Bulls,25,83,1,0
330,2015-12-10 20:00:00,Atlanta Hawks,23,94,Oklahoma City Thunder,18,107,1,0
331,2015-12-10 22:30:00,New York Knicks,24,97,Sacramento Kings,20,99,1,0
332,2015-12-11 19:00:00,Miami Heat,6,83,Indiana Pacers,3,96,1,0
333,2015-12-11 19:00:00,Cleveland Cavaliers,26,111,Orlando Magic,4,76,1,0
334,2015-12-11 19:00:00,Detroit Pistons,13,107,Philadelphia 76ers,7,95,1,0
335,2015-12-11 19:30:00,Golden State Warriors,15,124,Boston Celtics,29,119,1,0
336,2015-12-11 19:30:00,Milwaukee Bucks,22,83,Toronto Raptors,0,90,1,0
337,2015-12-11 20:00:00,Washington Wizards,28,105,New Orleans Pelicans,17,107,1,0
338,2015-12-11 20:00:00,Charlotte Hornets,2,123,Memphis Grizzlies,16,99,1,0
339,2015-12-11 21:00:00,Minnesota Timberwolves,27,108,Denver Nuggets,19,111,1,0
340,2015-12-11 21:00:00,Oklahoma City Thunder,18,94,Utah Jazz,10,90,1,0
341,2015-12-11 21:30:00,Portland Trail Blazers,11,106,Phoenix Suns,12,96,1,0
342,2015-12-11 21:30:00,Los Angeles Lakers,21,87,San Antonio Spurs,9,109,1,0
343,2015-12-12 17:00:00,Los Angeles Clippers,1,105,Brooklyn Nets,5,100,1,0
344,2015-12-12 19:00:00,Boston Celtics,29,98,Charlotte Hornets,2,93,1,0
345,2015-12-12 19:30:00,Indiana Pacers,3,96,Detroit Pistons,13,118,1,0
346,2015-12-12 20:00:00,New Orleans Pelicans,17,94,Chicago Bulls,25,98,1,0
347,2015-12-12 20:00:00,Los Angeles Lakers,21,97,Houston Rockets,14,126,1,0
348,2015-12-12 20:00:00,San Antonio Spurs,9,103,Atlanta Hawks,23,78,1,0
349,2015-12-12 20:30:00,Washington Wizards,28,114,Dallas Mavericks,8,111,1,0
350,2015-12-12 20:30:00,Golden State Warriors,15,95,Milwaukee Bucks,22,108,1,0
351,2015-12-12 22:00:00,New York Knicks,24,112,Portland Trail Blazers,11,110,1,0
352,2015-12-13 15:30:00,Minnesota Timberwolves,27,101,Phoenix Suns,12,108,1,0
353,2015-12-13 18:00:00,Memphis Grizzlies,16,97,Miami Heat,6,100,1,0
354,2015-12-13 18:00:00,Philadelphia 76ers,7,76,Toronto Raptors,0,96,1,0
355,2015-12-13 19:00:00,Utah Jazz,10,98,Oklahoma City Thunder,18,104,1,0
356,2015-12-14 19:00:00,Toronto Raptors,0,90,Indiana Pacers,3,106,1,0
357,2015-12-14 19:30:00,Los Angeles Clippers,1,105,Detroit Pistons,13,103,1,0
358,2015-12-14 19:30:00,Orlando Magic,4,105,Brooklyn Nets,5,82,1,0
359,2015-12-14 20:00:00,Miami Heat,6,100,Atlanta Hawks,23,88,1,0
360,2015-12-14 20:00:00,Philadelphia 76ers,7,96,Chicago Bulls,25,115,1,0
361,2015-12-14 20:00:00,Washington Wizards,28,95,Memphis Grizzlies,16,112,1,0
362,2015-12-14 20:30:00,Phoenix Suns,12,94,Dallas Mavericks,8,104,1,0
363,2015-12-14 20:30:00,Utah Jazz,10,81,San Antonio Spurs,9,118,1,0
364,2015-12-14 21:00:00,Houston Rockets,14,108,Denver Nuggets,19,114,1,0
365,2015-12-14 22:00:00,New Orleans Pelicans,17,101,Portland Trail Blazers,11,105,1,0
366,2015-12-15 19:30:00,Cleveland Cavaliers,26,89,Boston Celtics,29,77,1,0
367,2015-12-15 20:00:00,Denver Nuggets,19,112,Minnesota Timberwolves,27,100,1,0
368,2015-12-15 22:00:00,Houston Rockets,14,97,Sacramento Kings,20,107,1,0
369,2015-12-15 22:30:00,Milwaukee Bucks,22,95,Los Angeles Lakers,21,113,1,0
370,2015-12-16 19:00:00,Dallas Mavericks,8,81,Indiana Pacers,3,107,1,0
371,2015-12-16 19:00:00,Charlotte Hornets,2,98,Orlando Magic,4,113,1,0
372,2015-12-16 19:30:00,Miami Heat,6,104,Brooklyn Nets,5,98,1,0
373,2015-12-16 19:30:00,Boston Celtics,29,116,Detroit Pistons,13,119,1,0
374,2015-12-16 19:30:00,Minnesota Timberwolves,27,102,New York Knicks,24,107,1,0
375,2015-12-16 20:00:00,Philadelphia 76ers,7,106,Atlanta Hawks,23,127,1,0
376,2015-12-16 20:00:00,Memphis Grizzlies,16,85,Chicago Bulls,25,98,1,0
377,2015-12-16 20:00:00,Portland Trail Blazers,11,90,Oklahoma City Thunder,18,106,1,0
378,2015-12-16 20:30:00,Washington Wizards,28,95,San Antonio Spurs,9,114,1,0
379,2015-12-16 21:00:00,New Orleans Pelicans,17,104,Utah Jazz,10,94,1,0
380,2015-12-16 22:30:00,Milwaukee Bucks,22,90,Los Angeles Clippers,1,103,1,0
381,2015-12-16 22:30:00,Phoenix Suns,12,103,Golden State Warriors,15,128,1,0
382,2015-12-17 19:00:00,Toronto Raptors,0,99,Charlotte Hornets,2,109,1,0
383,2015-12-17 20:00:00,Oklahoma City Thunder,18,100,Cleveland Cavaliers,26,104,1,0
384,2015-12-17 22:30:00,Houston Rockets,14,107,Los Angeles Lakers,21,87,1,0
385,2015-12-18 19:00:00,Brooklyn Nets,5,97,Indiana Pacers,3,104,1,0
386,2015-12-18 19:00:00,Portland Trail Blazers,11,94,Orlando Magic,4,102,1,0
387,2015-12-18 19:00:00,New York Knicks,24,107,Philadelphia 76ers,7,97,1,0
388,2015-12-18 19:30:00,Atlanta Hawks,23,109,Boston Celtics,29,101,1,0
389,2015-12-18 20:00:00,Los Angeles Clippers,1,107,San Antonio Spurs,9,115,1,0
390,2015-12-18 20:00:00,Sacramento Kings,20,95,Minnesota Timberwolves,27,99,1,0
391,2015-12-18 20:00:00,Toronto Raptors,0,108,Miami Heat,6,94,1,0
392,2015-12-18 20:00:00,Detroit Pistons,13,147,Chicago Bulls,25,144,1,0
393,2015-12-18 20:30:00,Memphis Grizzlies,16,88,Dallas Mavericks,8,97,1,0
394,2015-12-18 21:00:00,Denver Nuggets,19,88,Utah Jazz,10,97,1,0
395,2015-12-18 22:30:00,Milwaukee Bucks,22,112,Golden State Warriors,15,121,1,0
396,2015-12-18 22:30:00,New Orleans Pelicans,17,88,Phoenix Suns,12,104,1,0
397,2015-12-19 17:00:00,Los Angeles Lakers,21,78,Oklahoma City Thunder,18,118,1,0
398,2015-12-19 19:00:00,Charlotte Hornets,2,101,Washington Wizards,28,109,1,0
399,2015-12-19 19:30:00,Chicago Bulls,25,91,New York Knicks,24,107,1,0
400,2015-12-19 20:00:00,Indiana Pacers,3,84,Memphis Grizzlies,16,96,1,0
401,2015-12-19 20:00:00,Los Angeles Clippers,1,97,Houston Rockets,14,107,1,0
402,2015-12-20 13:00:00,Minnesota Timberwolves,27,100,Brooklyn Nets,5,85,1,0
403,2015-12-20 13:00:00,Portland Trail Blazers,11,109,Miami Heat,6,116,1,0
404,2015-12-20 15:30:00,Philadelphia 76ers,7,86,Cleveland Cavaliers,26,108,1,0
405,2015-12-20 17:00:00,Milwaukee Bucks,22,101,Phoenix Suns,12,95,1,0
406,2015-12-20 18:00:00,Atlanta Hawks,23,103,Orlando Magic,4,100,1,0
407,2015-12-20 18:00:00,Sacramento Kings,20,104,Toronto Raptors,0,94,1,0
408,2015-12-20 20:00:00,New Orleans Pelicans,17,130,Denver Nuggets,19,125,1,0
409,2015-12-21 19:00:00,Sacramento Kings,20,99,Washington Wizards,28,113,1,0
410,2015-12-21 19:30:00,Orlando Magic,4,107,New York Knicks,24,99,1,0
411,2015-12-21 19:30:00,Minnesota Timberwolves,27,99,Boston Celtics,29,113,1,0
412,2015-12-21 20:00:00,Portland Trail Blazers,11,97,Atlanta Hawks,23,106,1,0
413,2015-12-21 20:00:00,Brooklyn Nets,5,105,Chicago Bulls,25,102,1,0
414,2015-12-21 20:00:00,Charlotte Hornets,2,95,Houston Rockets,14,102,1,0
415,2015-12-21 20:30:00,Indiana Pacers,3,92,San Antonio Spurs,9,106,1,0
416,2015-12-21 21:00:00,Phoenix Suns,12,89,Utah Jazz,10,110,1,0
417,2015-12-21 22:30:00,Oklahoma City Thunder,18,100,Los Angeles Clippers,1,99,1,0
418,2015-12-22 19:00:00,Memphis Grizzlies,16,104,Philadelphia 76ers,7,90,1,0
419,2015-12-22 19:30:00,Dallas Mavericks,8,99,Toronto Raptors,0,103,1,0
420,2015-12-22 19:30:00,Detroit Pistons,13,93,Miami Heat,6,92,1,0
421,2015-12-22 21:00:00,Los Angeles Lakers,21,111,Denver Nuggets,19,107,1,0
422,2015-12-23 19:00:00,Boston Celtics,29,102,Charlotte Hornets,2,89,1,0
423,2015-12-23 19:00:00,New York Knicks,24,84,Cleveland Cavaliers,26,91,1,0
424,2015-12-23 19:00:00,Sacramento Kings,20,108,Indiana Pacers,3,106,1,0
425,2015-12-23 19:00:00,Houston Rockets,14,101,Orlando Magic,4,104,1,0
426,2015-12-23 19:00:00,Memphis Grizzlies,16,91,Washington Wizards,28,100,1,0
427,2015-12-23 19:30:00,Dallas Mavericks,8,119,Brooklyn Nets,5,118,1,0
428,2015-12-23 20:00:00,Portland Trail Blazers,11,89,New Orleans Pelicans,17,115,1,0
429,2015-12-23 20:00:00,San Antonio Spurs,9,108,Minnesota Timberwolves,27,83,1,0
430,2015-12-23 20:00:00,Detroit Pistons,13,100,Atlanta Hawks,23,107,1,0
431,2015-12-23 20:00:00,Philadelphia 76ers,7,100,Milwaukee Bucks,22,113,1,0
432,2015-12-23 21:00:00,Denver Nuggets,19,104,Phoenix Suns,12,96,1,0
433,2015-12-23 22:30:00,Utah Jazz,10,85,Golden State Warriors,15,103,1,0
434,2015-12-23 22:30:00,Oklahoma City Thunder,18,120,Los Angeles Lakers,21,85,1,0
435,2015-12-25 12:00:00,New Orleans Pelicans,17,88,Miami Heat,6,94,1,0
436,2015-12-25 14:30:00,Chicago Bulls,25,105,Oklahoma City Thunder,18,96,1,0
437,2015-12-25 17:00:00,Cleveland Cavaliers,26,83,Golden State Warriors,15,89,1,0
438,2015-12-25 20:00:00,San Antonio Spurs,9,84,Houston Rockets,14,88,1,0
439,2015-12-25 22:30:00,Los Angeles Clippers,1,94,Los Angeles Lakers,21,84,1,0
440,2015-12-26 16:00:00,Washington Wizards,28,111,Brooklyn Nets,5,96,1,0
441,2015-12-26 17:00:00,Toronto Raptors,0,111,Milwaukee Bucks,22,90,1,0
442,2015-12-26 19:00:00,Memphis Grizzlies,16,92,Charlotte Hornets,2,98,1,0
443,2015-12-26 19:00:00,Houston Rockets,14,108,New Orleans Pelicans,17,110,1,0
444,2015-12-26 19:00:00,Miami Heat,6,108,Orlando Magic,4,101,1,0
445,2015-12-26 19:30:00,New York Knicks,24,98,Atlanta Hawks,23,117,1,0
446,2015-12-26 19:30:00,Boston Celtics,29,99,Detroit Pistons,13,93,1,0
447,2015-12-26 20:00:00,Indiana Pacers,3,102,Minnesota Timberwolves,27,88,1,0
448,2015-12-26 20:30:00,Chicago Bulls,25,111,Dallas Mavericks,8,118,1,0
449,2015-12-26 20:30:00,Denver Nuggets,19,86,San Antonio Spurs,9,101,1,0
450,2015-12-26 21:00:00,Los Angeles Clippers,1,109,Utah Jazz,10,104,1,0
451,2015-12-26 21:00:00,Philadelphia 76ers,7,111,Phoenix Suns,12,104,1,0
452,2015-12-26 22:00:00,Cleveland Cavaliers,26,76,Portland Trail Blazers,11,105,1,0
453,2015-12-27 18:00:00,Los Angeles Lakers,21,96,Memphis Grizzlies,16,112,1,0
454,2015-12-27 19:00:00,New York Knicks,24,91,Boston Celtics,29,100,1,0
455,2015-12-27 19:00:00,Denver Nuggets,19,112,Oklahoma City Thunder,18,122,1,0
456,2015-12-27 21:00:00,Portland Trail Blazers,11,98,Sacramento Kings,20,94,1,0
457,2015-12-28 19:00:00,New Orleans Pelicans,17,89,Orlando Magic,4,104,1,0
458,2015-12-28 19:00:00,Los Angeles Clippers,1,108,Washington Wizards,28,91,1,0
459,2015-12-28 19:00:00,Los Angeles Lakers,21,98,Charlotte Hornets,2,108,1,0
460,2015-12-28 19:00:00,Atlanta Hawks,23,87,Indiana Pacers,3,93,1,0
461,2015-12-28 19:30:00,Brooklyn Nets,5,111,Miami Heat,6,105,1,0
462,2015-12-28 20:00:00,Toronto Raptors,0,97,Chicago Bulls,25,104,1,0
463,2015-12-28 20:30:00,Milwaukee Bucks,22,93,Dallas Mavericks,8,103,1,0
464,2015-12-28 20:30:00,Minnesota Timberwolves,27,95,San Antonio Spurs,9,101,1,0
465,2015-12-28 21:00:00,Cleveland Cavaliers,26,101,Phoenix Suns,12,97,1,0
466,2015-12-28 21:00:00,Philadelphia 76ers,7,91,Utah Jazz,10,95,1,0
467,2015-12-28 22:30:00,Sacramento Kings,20,103,Golden State Warriors,15,122,1,0
468,2015-12-29 19:30:00,Detroit Pistons,13,96,New York Knicks,24,108,1,0
469,2015-12-29 20:00:00,Milwaukee Bucks,22,123,Oklahoma City Thunder,18,131,1,0
470,2015-12-29 20:00:00,Miami Heat,6,90,Memphis Grizzlies,16,99,1,0
471,2015-12-29 20:00:00,Atlanta Hawks,23,121,Houston Rockets,14,115,1,0
472,2015-12-29 21:00:00,Cleveland Cavaliers,26,93,Denver Nuggets,19,87,1,0
473,2015-12-30 19:00:00,Los Angeles Clippers,1,122,Charlotte Hornets,2,117,1,0
474,2015-12-30 19:00:00,Brooklyn Nets,5,93,Orlando Magic,4,100,1,0
475,2015-12-30 19:30:00,Los Angeles Lakers,21,112,Boston Celtics,29,104,1,0
476,2015-12-30 19:30:00,Washington Wizards,28,91,Toronto Raptors,0,94,1,0
477,2015-12-30 20:00:00,Indiana Pacers,3,100,Chicago Bulls,25,102,1,0
478,2015-12-30 20:00:00,Utah Jazz,10,80,Minnesota Timberwolves,27,94,1,0
479,2015-12-30 20:30:00,Phoenix Suns,12,79,San Antonio Spurs,9,112,1,0
480,2015-12-30 20:30:00,Golden State Warriors,15,91,Dallas Mavericks,8,114,1,0
481,2015-12-30 22:00:00,Denver Nuggets,19,103,Portland Trail Blazers,11,110,1,0
482,2015-12-30 22:00:00,Philadelphia 76ers,7,110,Sacramento Kings,20,105,1,0
483,2015-12-31 18:00:00,Minnesota Timberwolves,27,90,Detroit Pistons,13,115,1,0
484,2015-12-31 18:00:00,Milwaukee Bucks,22,120,Indiana Pacers,3,116,1,0
485,2015-12-31 19:00:00,Golden State Warriors,15,114,Houston Rockets,14,110,1,0
486,2015-12-31 20:00:00,Los Angeles Clippers,1,95,New Orleans Pelicans,17,89,1,0
487,2015-12-31 20:00:00,Phoenix Suns,12,106,Oklahoma City Thunder,18,110,1,0
488,2015-12-31 21:00:00,Portland Trail Blazers,11,96,Utah Jazz,10,109,1,0
489,2016-01-01 19:00:00,Orlando Magic,4,91,Washington Wizards,28,103,1,0
490,2016-01-01 19:30:00,Dallas Mavericks,8,82,Miami Heat,6,106,1,0
491,2016-01-01 19:30:00,Charlotte Hornets,2,94,Toronto Raptors,0,104,1,0
492,2016-01-01 20:00:00,New York Knicks,24,81,Chicago Bulls,25,108,1,0
493,2016-01-01 22:30:00,Philadelphia 76ers,7,84,Los Angeles Lakers,21,93,1,0
494,2016-01-02 15:00:00,Brooklyn Nets,5,100,Boston Celtics,29,97,1,0
495,2016-01-02 17:00:00,Phoenix Suns,12,119,Sacramento Kings,20,142,1,0
496,2016-01-02 19:00:00,Oklahoma City Thunder,18,109,Charlotte Hornets,2,90,1,0
497,2016-01-02 19:00:00,Detroit Pistons,13,82,Indiana Pacers,3,94,1,0
498,2016-01-02 19:30:00,Orlando Magic,4,79,Cleveland Cavaliers,26,104,1,0
499,2016-01-02 20:00:00,Milwaukee Bucks,22,95,Minnesota Timberwolves,27,85,1,0
500,2016-01-02 20:30:00,New Orleans Pelicans,17,105,Dallas Mavericks,8,98,1,0
501,2016-01-02 20:30:00,Houston Rockets,14,103,San Antonio Spurs,9,121,1,0
502,2016-01-02 21:00:00,Memphis Grizzlies,16,87,Utah Jazz,10,92,1,0
503,2016-01-02 22:30:00,Denver Nuggets,19,108,Golden State Warriors,15,111,1,0
504,2016-01-02 22:30:00,Philadelphia 76ers,7,99,Los Angeles Clippers,1,130,1,0
505,2016-01-03 15:30:00,Atlanta Hawks,23,97,New York Knicks,24,111,1,0
506,2016-01-03 15:30:00,Chicago Bulls,25,115,Toronto Raptors,0,113,1,0
507,2016-01-03 18:00:00,Miami Heat,6,97,Washington Wizards,28,75,1,0
508,2016-01-03 21:00:00,Portland Trail Blazers,11,112,Denver Nuggets,19,106,1,0
509,2016-01-03 21:30:00,Phoenix Suns,12,77,Los Angeles Lakers,21,97,1,0
510,2016-01-04 19:00:00,Toronto Raptors,0,100,Cleveland Cavaliers,26,122,1,0
511,2016-01-04 19:00:00,Minnesota Timberwolves,27,99,Philadelphia 76ers,7,109,1,0
512,2016-01-04 19:30:00,Indiana Pacers,3,100,Miami Heat,6,103,1,0
513,2016-01-04 19:30:00,Boston Celtics,29,103,Brooklyn Nets,5,94,1,0
514,2016-01-04 19:30:00,Orlando Magic,4,89,Detroit Pistons,13,115,1,0
515,2016-01-04 20:00:00,San Antonio Spurs,9,123,Milwaukee Bucks,22,98,1,0
516,2016-01-04 20:00:00,Sacramento Kings,20,116,Oklahoma City Thunder,18,104,1,0
517,2016-01-04 21:00:00,Houston Rockets,14,93,Utah Jazz,10,91,1,0
518,2016-01-04 22:00:00,Memphis Grizzlies,16,91,Portland Trail Blazers,11,78,1,0
519,2016-01-04 22:30:00,Charlotte Hornets,2,101,Golden State Warriors,15,111,1,0
520,2016-01-05 20:00:00,New York Knicks,24,107,Atlanta Hawks,23,101,1,0
521,2016-01-05 20:00:00,Milwaukee Bucks,22,106,Chicago Bulls,25,117,1,0
522,2016-01-05 20:30:00,Sacramento Kings,20,116,Dallas Mavericks,8,117,1,0
523,2016-01-05 22:30:00,Golden State Warriors,15,109,Los Angeles Lakers,21,88,1,0
524,2016-01-06 19:00:00,New York Knicks,24,98,Miami Heat,6,90,1,0
525,2016-01-06 19:00:00,Indiana Pacers,3,95,Orlando Magic,4,86,1,0
526,2016-01-06 19:00:00,Cleveland Cavaliers,26,121,Washington Wizards,28,115,1,0
527,2016-01-06 19:30:00,Detroit Pistons,13,99,Boston Celtics,29,94,1,0
528,2016-01-06 19:30:00,Toronto Raptors,0,91,Brooklyn Nets,5,74,1,0
529,2016-01-06 20:00:00,Denver Nuggets,19,78,Minnesota Timberwolves,27,74,1,0
530,2016-01-06 20:00:00,Dallas Mavericks,8,100,New Orleans Pelicans,17,91,1,0
531,2016-01-06 20:30:00,Utah Jazz,10,98,San Antonio Spurs,9,123,1,0
532,2016-01-06 21:00:00,Charlotte Hornets,2,102,Phoenix Suns,12,111,1,0
533,2016-01-06 21:30:00,Memphis Grizzlies,16,94,Oklahoma City Thunder,18,112,1,0
534,2016-01-06 22:00:00,Los Angeles Clippers,1,109,Portland Trail Blazers,11,98,1,0
535,2016-01-07 19:00:00,Atlanta Hawks,23,126,Philadelphia 76ers,7,98,1,0
536,2016-01-07 20:00:00,Boston Celtics,29,92,Chicago Bulls,25,101,1,0
537,2016-01-07 20:00:00,Utah Jazz,10,94,Houston Rockets,14,103,1,0
538,2016-01-07 22:30:00,Los Angeles Lakers,21,115,Sacramento Kings,20,118,1,0
539,2016-01-08 19:00:00,Toronto Raptors,0,97,Washington Wizards,28,88,1,0
540,2016-01-08 19:30:00,Orlando Magic,4,83,Brooklyn Nets,5,77,1,0
541,2016-01-08 20:00:00,Indiana Pacers,3,91,New Orleans Pelicans,17,86,1,0
542,2016-01-08 20:00:00,Cleveland Cavaliers,26,125,Minnesota Timberwolves,27,99,1,0
543,2016-01-08 20:00:00,Dallas Mavericks,8,95,Milwaukee Bucks,22,96,1,0
544,2016-01-08 20:00:00,Denver Nuggets,19,84,Memphis Grizzlies,16,91,1,0
545,2016-01-08 20:30:00,New York Knicks,24,99,San Antonio Spurs,9,100,1,0
546,2016-01-08 21:30:00,Miami Heat,6,103,Phoenix Suns,12,95,1,0
547,2016-01-08 22:00:00,Golden State Warriors,15,128,Portland Trail Blazers,11,108,1,0
548,2016-01-08 22:30:00,Oklahoma City Thunder,18,117,Los Angeles Lakers,21,113,1,0
549,2016-01-09 15:30:00,Charlotte Hornets,2,83,Los Angeles Clippers,1,97,1,0
550,2016-01-09 17:00:00,Chicago Bulls,25,105,Atlanta Hawks,23,120,1,0
551,2016-01-09 19:00:00,Washington Wizards,28,105,Orlando Magic,4,99,1,0
552,2016-01-09 19:30:00,Toronto Raptors,0,108,Philadelphia 76ers,7,95,1,0
553,2016-01-09 19:30:00,Brooklyn Nets,5,89,Detroit Pistons,13,103,1,0
554,2016-01-09 21:00:00,Miami Heat,6,83,Utah Jazz,10,98,1,0
555,2016-01-09 22:00:00,Golden State Warriors,15,128,Sacramento Kings,20,116,1,0
556,2016-01-10 15:30:00,New Orleans Pelicans,17,111,Los Angeles Clippers,1,114,1,0
557,2016-01-10 17:00:00,Dallas Mavericks,8,93,Minnesota Timberwolves,27,87,1,0
558,2016-01-10 18:00:00,Boston Celtics,29,98,Memphis Grizzlies,16,101,1,0
559,2016-01-10 18:00:00,Cleveland Cavaliers,26,95,Philadelphia 76ers,7,85,1,0
560,2016-01-10 19:00:00,Indiana Pacers,3,103,Houston Rockets,14,107,1,0
561,2016-01-10 19:30:00,Milwaukee Bucks,22,88,New York Knicks,24,100,1,0
562,2016-01-10 20:00:00,Charlotte Hornets,2,92,Denver Nuggets,19,95,1,0
563,2016-01-10 21:00:00,Oklahoma City Thunder,18,110,Portland Trail Blazers,11,115,1,0
564,2016-01-10 21:30:00,Utah Jazz,10,86,Los Angeles Lakers,21,74,1,0
565,2016-01-11 19:30:00,San Antonio Spurs,9,106,Brooklyn Nets,5,79,1,0
566,2016-01-11 20:00:00,Washington Wizards,28,114,Chicago Bulls,25,100,1,0
567,2016-01-11 22:30:00,Miami Heat,6,103,Golden State Warriors,15,111,1,0
568,2016-01-12 19:00:00,Phoenix Suns,12,97,Indiana Pacers,3,116,1,0
569,2016-01-12 19:30:00,San Antonio Spurs,9,109,Detroit Pistons,13,99,1,0
570,2016-01-12 19:30:00,Boston Celtics,29,114,New York Knicks,24,120,1,0
571,2016-01-12 20:00:00,Chicago Bulls,25,101,Milwaukee Bucks,22,106,1,0
572,2016-01-12 20:00:00,Houston Rockets,14,107,Memphis Grizzlies,16,91,1,0
573,2016-01-12 20:00:00,Oklahoma City Thunder,18,101,Minnesota Timberwolves,27,96,1,0
574,2016-01-12 20:30:00,Cleveland Cavaliers,26,110,Dallas Mavericks,8,107,1,0
575,2016-01-12 22:30:00,New Orleans Pelicans,17,91,Los Angeles Lakers,21,95,1,0
576,2016-01-13 19:00:00,Atlanta Hawks,23,84,Charlotte Hornets,2,107,1,0
577,2016-01-13 19:00:00,Milwaukee Bucks,22,101,Washington Wizards,28,106,1,0
578,2016-01-13 19:30:00,New York Knicks,24,104,Brooklyn Nets,5,110,1,0
579,2016-01-13 20:00:00,Indiana Pacers,3,94,Boston Celtics,29,103,1,0
580,2016-01-13 20:00:00,Minnesota Timberwolves,27,104,Houston Rockets,14,107,1,0
581,2016-01-13 20:00:00,Dallas Mavericks,8,89,Oklahoma City Thunder,18,108,1,0
582,2016-01-13 21:00:00,Golden State Warriors,15,110,Denver Nuggets,19,112,1,0
583,2016-01-13 22:00:00,New Orleans Pelicans,17,109,Sacramento Kings,20,97,1,0
584,2016-01-13 22:00:00,Utah Jazz,10,85,Portland Trail Blazers,11,99,1,0
585,2016-01-13 22:30:00,Miami Heat,6,90,Los Angeles Clippers,1,104,1,0
586,2016-01-14 15:00:00,Toronto Raptors,0,106,Orlando Magic,4,103,1,0
587,2016-01-14 19:00:00,Chicago Bulls,25,115,Philadelphia 76ers,7,111,1,0
588,2016-01-14 20:00:00,Detroit Pistons,13,101,Memphis Grizzlies,16,103,1,0
589,2016-01-14 20:00:00,Cleveland Cavaliers,26,95,San Antonio Spurs,9,99,1,0
590,2016-01-14 21:00:00,Sacramento Kings,20,103,Utah Jazz,10,101,1,0
591,2016-01-14 22:30:00,Los Angeles Lakers,21,98,Golden State Warriors,15,116,1,0
592,2016-01-15 19:00:00,Washington Wizards,28,118,Indiana Pacers,3,104,1,0
593,2016-01-15 19:00:00,Minnesota Timberwolves,27,93,Oklahoma City Thunder,18,113,1,0
594,2016-01-15 19:30:00,Portland Trail Blazers,11,116,Brooklyn Nets,5,104,1,0
595,2016-01-15 19:30:00,Phoenix Suns,12,103,Boston Celtics,29,117,1,0
596,2016-01-15 20:00:00,Dallas Mavericks,8,83,Chicago Bulls,25,77,1,0
597,2016-01-15 20:00:00,Atlanta Hawks,23,101,Milwaukee Bucks,22,108,1,0
598,2016-01-15 20:00:00,Charlotte Hornets,2,107,New Orleans Pelicans,17,109,1,0
