,date,away_team,home_team,away_points,home_points,season,regular_season,away_team_id,home_team_id
7963,20190518,SLN,TEX,8,2,3,1,20,25
7964,20190519,SFN,ARI,3,2,3,1,0,6
7965,20190519,MIL,ATL,3,2,3,1,2,4
7966,20190519,LAN,CIN,8,3,3,1,19,27
7967,20190519,NYN,MIA,0,3,3,1,16,5
7968,20190519,COL,PHI,5,7,3,1,14,29
7969,20190519,PIT,SDN,6,4,3,1,7,17
7970,20190519,CHN,WAS,6,5,3,1,15,23
7971,20190519,KCA,ANA,5,1,3,1,10,12
7972,20190519,HOU,BOS,3,4,3,1,26,22
7973,20190519,TOR,CHA,5,2,3,1,13,18
7974,20190519,BAL,CLE,0,10,3,1,8,24
7975,20190519,OAK,DET,7,3,3,1,28,3
7976,20190519,TBA,NYA,5,13,3,1,21,1
7977,20190519,MIN,SEA,4,7,3,1,9,11
7978,20190519,SLN,TEX,4,5,3,1,20,25
7979,20190520,PHI,CHN,5,4,3,1,29,15
7980,20190520,WAS,NYN,3,5,3,1,23,16
7981,20190520,ARI,SDN,1,2,3,1,6,17
7982,20190520,ATL,SFN,4,1,3,1,4,0
7983,20190520,MIN,ANA,3,1,3,1,9,12
7984,20190520,NYA,BAL,10,7,3,1,1,8
7985,20190520,OAK,CLE,6,4,3,1,28,24
7986,20190520,CHA,HOU,0,3,3,1,18,26
7987,20190520,SEA,TEX,9,10,3,1,11,25
7988,20190520,BOS,TOR,12,2,3,1,22,13
7989,20190521,PHI,CHN,2,3,3,1,29,15
7990,20190521,CIN,MIL,3,0,3,1,27,2
7991,20190521,WAS,NYN,5,6,3,1,23,16
7992,20190521,COL,PIT,5,0,3,1,14,7
7993,20190521,ARI,SDN,2,3,3,1,6,17
7994,20190521,ATL,SFN,3,4,3,1,4,0
7995,20190521,MIN,ANA,8,3,3,1,9,12
7996,20190521,NYA,BAL,11,4,3,1,1,8
7997,20190521,OAK,CLE,5,3,3,1,28,24
7998,20190521,MIA,DET,5,4,3,1,5,3
7999,20190521,CHA,HOU,1,5,3,1,18,26
8000,20190521,LAN,TBA,7,3,3,1,19,21
8001,20190521,SEA,TEX,3,5,3,1,11,25
8002,20190521,BOS,TOR,3,10,3,1,22,13
8003,20190522,PHI,CHN,4,8,3,1,29,15
8004,20190522,CIN,MIL,9,11,3,1,27,2
8005,20190522,WAS,NYN,1,6,3,1,23,16
8006,20190522,COL,PIT,9,3,3,1,14,7
8007,20190522,ARI,SDN,2,5,3,1,6,17
8008,20190522,ATL,SFN,9,2,3,1,4,0
8009,20190522,KCA,SLN,8,2,3,1,10,20
8010,20190522,KCA,SLN,3,10,3,1,10,20
8011,20190522,NYA,BAL,7,5,3,1,1,8
8012,20190522,OAK,CLE,7,2,3,1,28,24
8013,20190522,MIA,DET,6,3,3,1,5,3
8014,20190522,CHA,HOU,9,4,3,1,18,26
8015,20190522,LAN,TBA,1,8,3,1,19,21
8016,20190522,SEA,TEX,1,2,3,1,11,25
8017,20190522,BOS,TOR,6,5,3,1,22,13
8018,20190523,PHI,CHN,9,7,3,1,29,15
8019,20190523,WAS,NYN,4,6,3,1,23,16
8020,20190523,COL,PIT,6,14,3,1,14,7
8021,20190523,ATL,SFN,5,4,3,1,4,0
8022,20190523,MIN,ANA,16,7,3,1,9,12
8023,20190523,NYA,BAL,6,5,3,1,1,8
8024,20190523,TBA,CLE,7,2,3,1,21,24
8025,20190523,MIA,DET,5,2,3,1,5,3
8026,20190523,CHA,HOU,4,0,3,1,18,26
8027,20190523,BOS,TOR,8,2,3,1,22,13
8028,20190524,CIN,CHN,6,5,3,1,27,15
8029,20190524,BAL,COL,6,8,3,1,8,14
8030,20190524,PHI,MIL,6,4,3,1,29,2
8031,20190524,DET,NYN,9,8,3,1,3,16
8032,20190524,LAN,PIT,10,2,3,1,19,7
8033,20190524,ARI,SFN,18,2,3,1,6,0
8034,20190524,ATL,SLN,5,2,3,1,4,20
8035,20190524,MIA,WAS,10,12,3,1,5,23
8036,20190524,TEX,ANA,4,3,3,1,25,12
8037,20190524,TBA,CLE,1,3,3,1,21,24
8038,20190524,BOS,HOU,3,4,3,1,22,26
8039,20190524,CHA,MIN,4,11,3,1,18,9
8040,20190524,SEA,OAK,2,6,3,1,11,28
8041,20190524,SDN,TOR,6,3,3,1,17,13
8042,20190525,CIN,CHN,6,8,3,1,27,15
8043,20190525,BAL,COL,9,6,3,1,8,14
8044,20190525,PHI,MIL,7,2,3,1,29,2
8045,20190525,DET,NYN,4,5,3,1,3,16
8046,20190525,LAN,PIT,7,2,3,1,19,7
8047,20190525,ARI,SFN,10,4,3,1,6,0
8048,20190525,ATL,SLN,3,6,3,1,4,20
8049,20190525,MIA,WAS,0,5,3,1,5,23
8050,20190525,TEX,ANA,2,3,3,1,25,12
8051,20190525,TBA,CLE,6,2,3,1,21,24
8052,20190525,BOS,HOU,3,4,3,1,22,26
8053,20190525,NYA,KCA,7,3,3,1,1,10
8054,20190525,NYA,KCA,6,5,3,1,1,10
8055,20190525,CHA,MIN,1,8,3,1,18,9
8056,20190525,SEA,OAK,5,6,3,1,11,28
8057,20190525,SDN,TOR,19,4,3,1,17,13
8058,20190526,CIN,CHN,10,2,3,1,27,15
8059,20190526,BAL,COL,7,8,3,1,8,14
8060,20190526,PHI,MIL,1,9,3,1,29,2
8061,20190526,DET,NYN,3,4,3,1,3,16
8062,20190526,LAN,PIT,11,7,3,1,19,7
8063,20190526,ARI,SFN,6,2,3,1,6,0
8064,20190526,ATL,SLN,4,3,3,1,4,20
8065,20190526,MIA,WAS,6,9,3,1,5,23
8066,20190526,TEX,ANA,6,7,3,1,25,12
8067,20190526,TBA,CLE,6,3,3,1,21,24
8068,20190526,BOS,HOU,4,1,3,1,22,26
8069,20190526,NYA,KCA,7,8,3,1,1,10
8070,20190526,CHA,MIN,0,7,3,1,18,9
8071,20190526,SEA,OAK,1,7,3,1,11,28
8072,20190526,SDN,TOR,1,10,3,1,17,13
8073,20190527,PIT,CIN,8,5,3,1,7,27
8074,20190527,PIT,CIN,1,8,3,1,7,27
8075,20190527,ARI,COL,3,4,3,1,6,14
8076,20190527,NYN,LAN,5,9,3,1,16,19
8077,20190527,MIA,WAS,3,2,3,1,5,23
8078,20190527,DET,BAL,3,5,3,1,3,8
8079,20190527,CLE,BOS,5,12,3,1,24,22
8080,20190527,KCA,CHA,1,2,3,1,10,18
8081,20190527,CHN,HOU,5,6,3,1,15,26
8082,20190527,MIL,MIN,5,4,3,1,2,9
8083,20190527,SDN,NYA,2,5,3,1,17,1
8084,20190527,ANA,OAK,5,8,3,1,12,28
8085,20190527,TEX,SEA,2,6,3,1,25,11
8086,20190527,TOR,TBA,3,8,3,1,13,21
8087,20190528,WAS,ATL,5,4,3,1,23,4
8088,20190528,PIT,CIN,6,11,3,1,7,27
8089,20190528,ARI,COL,2,6,3,1,6,14
8090,20190528,NYN,LAN,7,3,3,1,16,19
8091,20190528,SFN,MIA,3,11,3,1,0,5
8092,20190528,SLN,PHI,3,4,3,1,20,29
8093,20190528,DET,BAL,3,0,3,1,3,8
8094,20190528,CLE,BOS,7,5,3,1,24,22
8095,20190528,KCA,CHA,3,4,3,1,10,18
8096,20190528,CHN,HOU,6,9,3,1,15,26
8097,20190528,MIL,MIN,3,5,3,1,2,9
8098,20190528,SDN,NYA,5,4,3,1,17,1
8099,20190528,ANA,OAK,6,4,3,1,12,28
8100,20190528,TEX,SEA,11,4,3,1,25,11
8101,20190528,TOR,TBA,1,3,3,1,13,21
8102,20190529,WAS,ATL,14,4,3,1,23,4
8103,20190529,PIT,CIN,7,2,3,1,7,27
8104,20190529,ARI,COL,4,5,3,1,6,14
8105,20190529,NYN,LAN,8,9,3,1,16,19
8106,20190529,SFN,MIA,2,4,3,1,0,5
8107,20190529,SLN,PHI,4,11,3,1,20,29
8108,20190529,DET,BAL,4,2,3,1,3,8
8109,20190529,CLE,BOS,14,9,3,1,24,22
8110,20190529,KCA,CHA,7,8,3,1,10,18
8111,20190529,CHN,HOU,2,1,3,1,15,26
8112,20190529,SDN,NYA,0,7,3,1,17,1
8113,20190529,ANA,OAK,12,7,3,1,12,28
8114,20190529,TEX,SEA,8,7,3,1,25,11
8115,20190529,TOR,TBA,3,4,3,1,13,21
8116,20190530,ARI,COL,10,11,3,1,6,14
8117,20190530,NYN,LAN,0,2,3,1,16,19
8118,20190530,SFN,MIA,3,1,3,1,0,5
8119,20190530,SLN,PHI,5,3,3,1,20,29
8120,20190530,MIL,PIT,11,5,3,1,2,7
8121,20190530,CLE,CHA,4,10,3,1,24,18
8122,20190530,ANA,SEA,9,3,3,1,12,11
8123,20190530,MIN,TBA,3,14,3,1,9,21
8124,20190530,KCA,TEX,4,2,3,1,10,25
8125,20190531,NYN,ARI,5,4,3,1,16,6
8126,20190531,DET,ATL,8,2,3,1,3,4
8127,20190531,WAS,CIN,3,9,3,1,23,27
8128,20190531,TOR,COL,6,13,3,1,13,14
8129,20190531,PHI,LAN,3,6,3,1,29,19
8130,20190531,MIL,PIT,4,9,3,1,2,7
8131,20190531,MIA,SDN,2,5,3,1,5,17
8132,20190531,CHN,SLN,1,2,3,1,15,20
8133,20190531,SFN,BAL,6,9,3,1,0,8
8134,20190531,CLE,CHA,1,6,3,1,24,18
8135,20190531,BOS,NYA,1,4,3,1,22,1
8136,20190531,HOU,OAK,3,2,3,1,26,28
8137,20190531,ANA,SEA,3,4,3,1,12,11
8138,20190531,MIN,TBA,5,3,3,1,9,21
8139,20190531,KCA,TEX,2,6,3,1,10,25
8140,20190601,NYN,ARI,5,6,3,1,16,6
8141,20190601,DET,ATL,5,10,3,1,3,4
8142,20190601,WAS,CIN,5,2,3,1,23,27
8143,20190601,TOR,COL,2,4,3,1,13,14
8144,20190601,PHI,LAN,3,4,3,1,29,19
8145,20190601,MIL,PIT,12,10,3,1,2,7
8146,20190601,MIA,SDN,9,3,3,1,5,17
8147,20190601,CHN,SLN,4,7,3,1,15,20
8148,20190601,SFN,BAL,8,2,3,1,0,8
8149,20190601,CLE,CHA,5,2,3,1,24,18
8150,20190601,BOS,NYA,3,5,3,1,22,1
8151,20190601,HOU,OAK,5,1,3,1,26,28
8152,20190601,ANA,SEA,6,3,3,1,12,11
8153,20190601,MIN,TBA,6,2,3,1,9,21
8154,20190601,KCA,TEX,2,6,3,1,10,25
8155,20190602,NYN,ARI,1,7,3,1,16,6
8156,20190602,DET,ATL,4,7,3,1,3,4
8157,20190602,WAS,CIN,4,1,3,1,23,27
8158,20190602,TOR,COL,1,5,3,1,13,14
8159,20190602,PHI,LAN,0,8,3,1,29,19
8160,20190602,MIL,PIT,4,2,3,1,2,7
8161,20190602,MIA,SDN,9,3,3,1,5,17
8162,20190602,CHN,SLN,1,2,3,1,15,20
8163,20190602,SFN,BAL,8,1,3,1,0,8
8164,20190602,CLE,CHA,0,2,3,1,24,18
8165,20190602,BOS,NYA,8,5,3,1,22,1
8166,20190602,HOU,OAK,6,4,3,1,26,28
8167,20190602,ANA,SEA,13,3,3,1,12,11
8168,20190602,MIN,TBA,9,7,3,1,9,21
8169,20190602,KCA,TEX,1,5,3,1,10,25
8170,20190603,LAN,ARI,3,1,3,1,19,6
8171,20190603,ANA,CHN,1,8,3,1,12,15
8172,20190603,PHI,SDN,2,8,3,1,29,17
8173,20190603,HOU,SEA,4,2,3,1,26,11
8174,20190604,LAN,ARI,9,0,3,1,19,6
8175,20190604,COL,CHN,3,6,3,1,14,15
8176,20190604,MIA,MIL,16,0,3,1,5,2
8177,20190604,SFN,NYN,9,3,3,1,0,16
8178,20190604,ATL,PIT,12,5,3,1,4,7
8179,20190604,PHI,SDN,9,6,3,1,29,17
8180,20190604,CIN,SLN,4,1,3,1,27,20
8181,20190604,CHA,WAS,5,9,3,1,18,23
8182,20190604,OAK,ANA,4,2,3,1,28,12
8183,20190604,MIN,CLE,2,5,3,1,9,24
8184,20190604,TBA,DET,6,9,3,1,21,3
8185,20190604,BOS,KCA,8,3,3,1,22,10
8186,20190604,HOU,SEA,11,5,3,1,26,11
8187,20190604,BAL,TEX,12,11,3,1,8,25
8188,20190604,NYA,TOR,3,4,3,1,1,13
8189,20190605,LAN,ARI,2,3,3,1,19,6
8190,20190605,COL,CHN,8,9,3,1,14,15
8191,20190605,MIA,MIL,8,3,3,1,5,2
8192,20190605,SFN,NYN,0,7,3,1,0,16
8193,20190605,ATL,PIT,4,7,3,1,4,7
8194,20190605,PHI,SDN,7,5,3,1,29,17
8195,20190605,CHA,WAS,4,6,3,1,18,23
8196,20190605,OAK,ANA,9,10,3,1,28,12
8197,20190605,MIN,CLE,7,9,3,1,9,24
8198,20190605,TBA,DET,4,0,3,1,21,3
8199,20190605,BOS,KCA,8,0,3,1,22,10
8200,20190605,HOU,SEA,1,14,3,1,26,11
8201,20190605,BAL,TEX,1,2,3,1,8,25
8202,20190605,NYA,TOR,7,11,3,1,1,13
8203,20190606,COL,CHN,3,1,3,1,14,15
8204,20190606,MIA,MIL,1,5,3,1,5,2
8205,20190606,SFN,NYN,3,7,3,1,0,16
8206,20190606,ATL,PIT,1,6,3,1,4,7
8207,20190606,WAS,SDN,4,5,3,1,23,17
8208,20190606,CIN,SLN,1,3,3,1,27,20
8209,20190606,OAK,ANA,7,4,3,1,28,12
8210,20190606,MIN,CLE,5,4,3,1,9,24
8211,20190606,TBA,DET,6,1,3,1,21,3
8212,20190606,BOS,KCA,7,5,3,1,22,10
8213,20190606,HOU,SEA,8,7,3,1,26,11
8214,20190606,BAL,TEX,3,4,3,1,8,25
8215,20190606,NYA,TOR,6,2,3,1,1,13
8216,20190607,SLN,CHN,1,3,3,1,20,15
8217,20190607,ATL,MIA,7,1,3,1,4,5
8218,20190607,PIT,MIL,4,10,3,1,7,2
8219,20190607,COL,NYN,5,1,3,1,14,16
8220,20190607,CIN,PHI,2,4,3,1,27,29
8221,20190607,WAS,SDN,4,5,3,1,23,17
8222,20190607,LAN,SFN,1,2,3,1,19,0
8223,20190607,SEA,ANA,6,2,3,1,11,12
8224,20190607,TBA,BOS,5,1,3,1,21,22
8225,20190607,NYA,CLE,2,5,3,1,1,24
8226,20190607,MIN,DET,6,3,3,1,9,3
8227,20190607,BAL,HOU,3,4,3,1,8,26
8228,20190607,CHA,KCA,4,6,3,1,18,10
8229,20190607,OAK,TEX,5,3,3,1,28,25
8230,20190607,ARI,TOR,8,2,3,1,6,13
8231,20190608,SLN,CHN,4,9,3,1,20,15
8232,20190608,ATL,MIA,1,0,3,1,4,5
8233,20190608,PIT,MIL,3,5,3,1,7,2
8234,20190608,COL,NYN,3,5,3,1,14,16
8235,20190608,CIN,PHI,1,4,3,1,27,29
8236,20190608,WAS,SDN,4,1,3,1,23,17
8237,20190608,LAN,SFN,7,2,3,1,19,0
8238,20190608,SEA,ANA,3,12,3,1,11,12
8239,20190608,TBA,BOS,9,2,3,1,21,22
8240,20190608,TBA,BOS,1,5,3,1,21,22
8241,20190608,NYA,CLE,4,8,3,1,1,24
8242,20190608,MIN,DET,3,9,3,1,9,3
8243,20190608,BAL,HOU,4,1,3,1,8,26
8244,20190608,CHA,KCA,2,0,3,1,18,10
8245,20190608,OAK,TEX,5,10,3,1,28,25
8246,20190608,OAK,TEX,1,3,3,1,28,25
8247,20190608,ARI,TOR,6,0,3,1,6,13
8248,20190609,SLN,CHN,1,5,3,1,20,15
8249,20190609,ATL,MIA,7,6,3,1,4,5
8250,20190609,PIT,MIL,2,5,3,1,7,2
8251,20190609,COL,NYN,1,6,3,1,14,16
8252,20190609,CIN,PHI,4,3,3,1,27,29
8253,20190609,WAS,SDN,5,2,3,1,23,17
8254,20190609,LAN,SFN,1,0,3,1,19,0
8255,20190609,SEA,ANA,9,3,3,1,11,12
8256,20190609,TBA,BOS,6,1,3,1,21,22
8257,20190609,NYA,CLE,7,6,3,1,1,24
8258,20190609,MIN,DET,12,2,3,1,9,3
8259,20190609,BAL,HOU,0,4,3,1,8,26
8260,20190609,CHA,KCA,5,2,3,1,18,10
8261,20190609,OAK,TEX,9,8,3,1,28,25
8262,20190609,ARI,TOR,8,2,3,1,6,13
8263,20190610,PIT,ATL,7,13,3,1,7,4
8264,20190610,CHN,COL,5,6,3,1,15,14
8265,20190610,SLN,MIA,4,1,3,1,20,5
8266,20190610,ARI,PHI,13,8,3,1,6,29
8267,20190610,LAN,ANA,3,5,3,1,19,12
8268,20190610,TEX,BOS,4,3,3,1,25,22
8269,20190610,WAS,CHA,12,1,3,1,23,18
8270,20190610,OAK,TBA,2,6,3,1,28,21
8271,20190611,PIT,ATL,5,7,3,1,7,4
8272,20190611,CHN,COL,3,10,3,1,15,14
8273,20190611,SLN,MIA,7,1,3,1,20,5
8274,20190611,ARI,PHI,4,7,3,1,6,29
8275,20190611,SDN,SFN,5,6,3,1,17,0
8276,20190611,LAN,ANA,3,5,3,1,19,12
8277,20190611,TOR,BAL,2,4,3,1,13,8
8278,20190611,TEX,BOS,9,5,3,1,25,22
8279,20190611,WAS,CHA,5,7,3,1,23,18
8280,20190611,CIN,CLE,1,2,3,1,27,24
8281,20190611,MIL,HOU,8,10,3,1,2,26
8282,20190611,DET,KCA,2,3,3,1,3,10
8283,20190611,SEA,MIN,5,6,3,1,11,9
8284,20190611,NYN,NYA,5,12,3,1,16,1
8285,20190611,NYN,NYA,10,4,3,1,16,1
8286,20190611,OAK,TBA,4,3,3,1,28,21
8287,20190612,PIT,ATL,7,8,3,1,7,4
8288,20190612,CHN,COL,10,1,3,1,15,14
8289,20190612,SLN,MIA,0,9,3,1,20,5
8290,20190612,ARI,PHI,2,0,3,1,6,29
8291,20190612,SDN,SFN,2,4,3,1,17,0
8292,20190612,TOR,BAL,8,6,3,1,13,8
8293,20190612,TEX,BOS,3,4,3,1,25,22
8294,20190612,CIN,CLE,7,2,3,1,27,24
8295,20190612,MIL,HOU,6,3,3,1,2,26
8296,20190612,DET,KCA,3,2,3,1,3,10
8297,20190612,SEA,MIN,9,6,3,1,11,9
8298,20190612,OAK,TBA,6,2,3,1,28,21
8299,20190613,PIT,ATL,5,6,3,1,7,4
8300,20190613,SDN,COL,6,9,3,1,17,14
8301,20190613,CHN,LAN,3,7,3,1,15,19
8302,20190613,SLN,NYN,5,4,3,1,20,16
8303,20190613,ARI,WAS,5,0,3,1,6,23
8304,20190613,TOR,BAL,12,3,3,1,13,8
8305,20190613,TEX,BOS,6,7,3,1,25,22
8306,20190613,NYA,CHA,4,5,3,1,1,18
8307,20190613,DET,KCA,3,7,3,1,3,10
8308,20190613,SEA,MIN,5,10,3,1,11,9
8309,20190613,ANA,TBA,5,3,3,1,12,21
8310,20190614,PHI,ATL,8,9,3,1,29,4
8311,20190614,TEX,CIN,7,1,3,1,25,27
8312,20190614,SDN,COL,16,12,3,1,17,14
8313,20190614,CHN,LAN,3,5,3,1,15,19
8314,20190614,PIT,MIA,11,0,3,1,7,5
8315,20190614,SLN,NYN,9,5,3,1,20,16
8316,20190614,MIL,SFN,3,5,3,1,2,0
8317,20190614,ARI,WAS,3,7,3,1,6,23
8318,20190614,BOS,BAL,13,2,3,1,22,8
8319,20190614,NYA,CHA,2,10,3,1,1,18
8320,20190614,CLE,DET,13,4,3,1,24,3
8321,20190614,TOR,HOU,2,15,3,1,13,26
8322,20190614,KCA,MIN,0,2,3,1,10,9
8323,20190614,SEA,OAK,9,2,3,1,11,28
8324,20190614,ANA,TBA,4,9,3,1,12,21
8325,20190615,PHI,ATL,6,5,3,1,29,4
8326,20190615,TEX,CIN,4,3,3,1,25,27
8327,20190615,SDN,COL,8,14,3,1,17,14
8328,20190615,CHN,LAN,2,1,3,1,15,19
8329,20190615,PIT,MIA,3,4,3,1,7,5
8330,20190615,SLN,NYN,7,8,3,1,20,16
8331,20190615,MIL,SFN,7,8,3,1,2,0
8332,20190615,ARI,WAS,10,3,3,1,6,23
8333,20190615,BOS,BAL,7,2,3,1,22,8
8334,20190615,NYA,CHA,8,4,3,1,1,18
8335,20190615,CLE,DET,4,2,3,1,24,3
8336,20190615,TOR,HOU,2,7,3,1,13,26
8337,20190615,KCA,MIN,4,5,3,1,10,9
8338,20190615,SEA,OAK,2,11,3,1,11,28
8339,20190615,ANA,TBA,5,3,3,1,12,21
8340,20190616,PHI,ATL,1,15,3,1,29,4
8341,20190616,TEX,CIN,3,11,3,1,25,27
8342,20190616,SDN,COL,14,13,3,1,17,14
8343,20190616,CHN,LAN,2,3,3,1,15,19
8344,20190616,PIT,MIA,5,4,3,1,7,5
8345,20190616,SLN,NYN,4,3,3,1,20,16
8346,20190616,MIL,SFN,5,3,3,1,2,0
8347,20190616,ARI,WAS,5,15,3,1,6,23
8348,20190616,BOS,BAL,8,6,3,1,22,8
8349,20190616,NYA,CHA,10,3,3,1,1,18
8350,20190616,CLE,DET,8,0,3,1,24,3
8351,20190616,TOR,HOU,12,0,3,1,13,26
8352,20190616,KCA,MIN,8,6,3,1,10,9
8353,20190616,SEA,OAK,6,3,3,1,11,28
8354,20190616,ANA,TBA,5,6,3,1,12,21
8355,20190617,NYN,ATL,3,12,3,1,16,4
8356,20190617,HOU,CIN,2,3,3,1,26,27
8357,20190617,SFN,LAN,3,2,3,1,0,19
8358,20190617,MIL,SDN,0,2,3,1,2,17
8359,20190617,MIA,SLN,0,5,3,1,5,20
8360,20190617,BOS,MIN,2,0,3,1,22,9
8361,20190617,TBA,NYA,0,3,3,1,21,1
8362,20190617,BAL,OAK,2,3,3,1,8,28
8363,20190617,KCA,SEA,6,4,3,1,10,11
8364,20190617,CLE,TEX,2,7,3,1,24,25
8365,20190617,ANA,TOR,10,5,3,1,12,13
8366,20190618,COL,ARI,8,1,3,1,14,6
8367,20190618,NYN,ATL,10,2,3,1,16,4
8368,20190618,CHA,CHN,3,1,3,1,18,15
8369,20190618,HOU,CIN,3,4,3,1,26,27
8370,20190618,SFN,LAN,0,9,3,1,0,19
8371,20190618,DET,PIT,5,4,3,1,3,7
8372,20190618,MIL,SDN,1,4,3,1,2,17
8373,20190618,MIA,SLN,6,0,3,1,5,20
8374,20190618,BOS,MIN,3,4,3,1,22,9
8375,20190618,TBA,NYA,3,6,3,1,21,1
8376,20190618,BAL,OAK,2,16,3,1,8,28
8377,20190618,KCA,SEA,9,0,3,1,10,11
8378,20190618,CLE,TEX,10,3,3,1,24,25
8379,20190618,ANA,TOR,3,1,3,1,12,13
8380,20190619,COL,ARI,6,4,3,1,14,6
8381,20190619,NYN,ATL,2,7,3,1,16,4
8382,20190619,CHA,CHN,3,7,3,1,18,15
8383,20190619,HOU,CIN,2,3,3,1,26,27
8384,20190619,SFN,LAN,2,9,3,1,0,19
8385,20190619,DET,PIT,7,8,3,1,3,7
8386,20190619,MIL,SDN,7,8,3,1,2,17
8387,20190619,MIA,SLN,1,2,3,1,5,20
8388,20190619,PHI,WAS,2,6,3,1,29,23
8389,20190619,PHI,WAS,0,2,3,1,29,23
8390,20190619,BOS,MIN,9,4,3,1,22,9
8391,20190619,TBA,NYA,1,12,3,1,21,1
8392,20190619,BAL,OAK,3,8,3,1,8,28
8393,20190619,KCA,SEA,2,8,3,1,10,11
8394,20190619,CLE,TEX,10,4,3,1,24,25
8395,20190619,ANA,TOR,11,6,3,1,12,13
8396,20190620,COL,ARI,6,4,3,1,14,6
8397,20190620,NYN,CHN,4,7,3,1,16,15
8398,20190620,SFN,LAN,8,9,3,1,0,19
8399,20190620,CIN,MIL,7,1,3,1,27,2
8400,20190620,MIA,SLN,7,6,3,1,5,20
8401,20190620,PHI,WAS,4,7,3,1,29,23
8402,20190620,MIN,KCA,1,4,3,1,9,10
8403,20190620,HOU,NYA,6,10,3,1,26,1
8404,20190620,TBA,OAK,4,5,3,1,21,28
8405,20190620,BAL,SEA,2,5,3,1,8,11
8406,20190620,CLE,TEX,2,4,3,1,24,25
8407,20190620,ANA,TOR,5,7,3,1,12,13
8408,20190621,SFN,ARI,11,5,3,1,0,6
8409,20190621,NYN,CHN,5,4,3,1,16,15
8410,20190621,COL,LAN,2,4,3,1,14,19
8411,20190621,CIN,MIL,11,7,3,1,27,2
8412,20190621,MIA,PHI,2,1,3,1,5,29
8413,20190621,SDN,PIT,1,2,3,1,17,7
8414,20190621,ANA,SLN,1,5,3,1,12,20
8415,20190621,ATL,WAS,3,4,3,1,4,23
8416,20190621,TOR,BOS,5,7,3,1,13,22
8417,20190621,DET,CLE,6,7,3,1,3,24
8418,20190621,MIN,KCA,8,7,3,1,9,10
8419,20190621,HOU,NYA,1,4,3,1,26,1
8420,20190621,TBA,OAK,5,3,3,1,21,28
8421,20190621,BAL,SEA,9,10,3,1,8,11
8422,20190621,CHA,TEX,5,4,3,1,18,25
8423,20190622,SFN,ARI,7,4,3,1,0,6
8424,20190622,NYN,CHN,10,2,3,1,16,15
8425,20190622,COL,LAN,4,5,3,1,14,19
8426,20190622,CIN,MIL,5,6,3,1,27,2
8427,20190622,MIA,PHI,5,3,3,1,5,29
8428,20190622,SDN,PIT,3,6,3,1,17,7
8429,20190622,ANA,SLN,2,4,3,1,12,20
8430,20190622,ATL,WAS,13,9,3,1,4,23
8431,20190622,TOR,BOS,8,7,3,1,13,22
8432,20190622,DET,CLE,0,2,3,1,3,24
8433,20190622,MIN,KCA,5,3,3,1,9,10
8434,20190622,HOU,NYA,5,7,3,1,26,1
8435,20190622,TBA,OAK,2,4,3,1,21,28
8436,20190622,BAL,SEA,8,4,3,1,8,11
8437,20190622,CHA,TEX,5,6,3,1,18,25
8438,20190623,SFN,ARI,2,3,3,1,0,6
8439,20190623,NYN,CHN,3,5,3,1,16,15
8440,20190623,COL,LAN,3,6,3,1,14,19
8441,20190623,CIN,MIL,5,7,3,1,27,2
8442,20190623,MIA,PHI,6,4,3,1,5,29
8443,20190623,SDN,PIT,10,11,3,1,17,7
8444,20190623,ANA,SLN,6,4,3,1,12,20
8445,20190623,ATL,WAS,4,3,3,1,4,23
8446,20190623,TOR,BOS,6,1,3,1,13,22
8447,20190623,DET,CLE,3,8,3,1,3,24
8448,20190623,MIN,KCA,1,6,3,1,9,10
8449,20190623,HOU,NYA,9,4,3,1,26,1
8450,20190623,TBA,OAK,8,2,3,1,21,28
8451,20190623,BAL,SEA,3,13,3,1,8,11
8452,20190623,CHA,TEX,4,7,3,1,18,25
8453,20190624,LAN,ARI,5,8,3,1,19,6
8454,20190624,ATL,CHN,3,8,3,1,4,15
8455,20190624,NYN,PHI,7,13,3,1,16,29
8456,20190624,COL,SFN,2,0,3,1,14,0
8457,20190624,CHA,BOS,5,6,3,1,18,22
8458,20190624,KCA,CLE,2,3,3,1,10,24
8459,20190624,TOR,NYA,8,10,3,1,13,1
8460,20190625,LAN,ARI,3,2,3,1,19,6
8461,20190625,ATL,CHN,3,2,3,1,4,15
8462,20190625,WAS,MIA,6,1,3,1,23,5
8463,20190625,SEA,MIL,8,3,3,1,11,2
8464,20190625,NYN,PHI,5,7,3,1,16,29
8465,20190625,COL,SFN,2,4,3,1,14,0
8466,20190625,OAK,SLN,7,3,3,1,28,20
8467,20190625,CIN,ANA,1,5,3,1,27,12
8468,20190625,SDN,BAL,8,3,3,1,17,8
8469,20190625,CHA,BOS,3,6,3,1,18,22
8470,20190625,KCA,CLE,8,6,3,1,10,24
8471,20190625,TEX,DET,5,3,3,1,25,3
8472,20190625,PIT,HOU,1,5,3,1,7,26
8473,20190625,TBA,MIN,4,9,3,1,21,9
8474,20190625,TOR,NYA,3,4,3,1,13,1
8475,20190626,LAN,ARI,2,8,3,1,19,6
8476,20190626,ATL,CHN,5,3,3,1,4,15
8477,20190626,WAS,MIA,7,5,3,1,23,5
8478,20190626,SEA,MIL,4,2,3,1,11,2
8479,20190626,NYN,PHI,4,5,3,1,16,29
8480,20190626,COL,SFN,6,3,3,1,14,0
8481,20190626,OAK,SLN,2,0,3,1,28,20
